  0.4310000000E+01  0.7286384756E+02  0.7444048894E+02
  0.4320000000E+01  0.7359248603E+02  0.7518862829E+02
  0.4330000000E+01  0.7432841089E+02  0.7594428657E+02
  0.4340000000E+01  0.7507169500E+02  0.7670753934E+02
  0.4350000000E+01  0.7582241195E+02  0.7747846293E+02
  0.4360000000E+01  0.7658063607E+02  0.7825713442E+02
  0.4370000000E+01  0.7734644243E+02  0.7904363170E+02
  0.4380000000E+01  0.7811990686E+02  0.7983803341E+02
  0.4390000000E+01  0.7890110592E+02  0.8064041898E+02
  0.4400000000E+01  0.7969011698E+02  0.8145086866E+02
  0.4410000000E+01  0.8048701815E+02  0.8226946350E+02
  0.4420000000E+01  0.8129188834E+02  0.8309628536E+02
  0.4430000000E+01  0.8210480722E+02  0.8393141691E+02
  0.4440000000E+01  0.8292585529E+02  0.8477494167E+02
  0.4450000000E+01  0.8375511384E+02  0.8562694400E+02
  0.4460000000E+01  0.8459266498E+02  0.8648750910E+02
  0.4470000000E+01  0.8543859163E+02  0.8735672301E+02
  0.4480000000E+01  0.8629297755E+02  0.8823467268E+02
  0.4490000000E+01  0.8715590732E+02  0.8912144588E+02
  0.4500000000E+01  0.8802746640E+02  0.9001713130E+02
